name,categories,price,rating,specification,image_link
Kondela Anisa 2 New bílá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",890,92.0,Jídelní židle ANISA 2 NEW se stane pohodlným a krásným kusem nábytku ve vaší domácnosti. Rozměry židle jsou (ŠxHxV): 46x53x80 cm a výška sedáku je 43 cm. Pohodlné sezení zajišťuje tvarovaný plastový sedák v bílé barvě. Stabilní konstrukci židle zajišťují chromované nohy. Židle má nosnost až 100 kg a dodává se v demontu.,https://im9.cz/iR/importprodukt-orig/b5b/b5b5a9223f84a110631321b6346040fe--mmf350x350.jpg
Kondela Silas dub sonoma / krémová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",990,88.0,Praktická čalouněná jídelní židle SILAS v barevném provedení dub sonoma a krémová.,https://im9.cz/iR/importprodukt-orig/410/4109ac556732fc68640cd653705e2c2e--mmf350x350.jpg
Halmar K85 cappuccino,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1890,92.0,Jídelní židle K85 cappuccino,https://im9.cz/iR/importprodukt-orig/2b4/2b4973ea51b85b07fe0b34245c883dcb--mmf350x350.jpg
Via-Nábytek Ana borovice / moření olše,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2025,89.0,MATERIÁL: 100% masiv borovice,
Kondela Adora New tmavě hnědá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1130,94.0,Židle Adora Nový materiál: látka/chrom Oděr látky podle Martindale -Test: 50 000 oděrů,https://im9.cz/iR/importprodukt-orig/30f/30f3dcf4252f700b13110fefca55402c--mmf350x350.jpg
Autronic CT-752 WT bílá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1071,88.0,Představujeme jídelní židli Autronic CT 752 WT. Tento produkt spojuje moderní design s prvotřídní kvalitou a komfortem pro Vaše jídelní stoly.,https://im9.cz/iR/importprodukt-orig/5ea/5eac869c34c53c36d588be42310476c3--mmf350x350.jpg
Autronic HC-790 BK černá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2061,88.0,Kovová moderní jídelní židle je vyrobená v nevšedním provedení s čalouněným sedákem a opěradlem s ozdobným a zároveň praktickým úchytem pro snadnou manipulaci se židlí.,https://im9.cz/iR/importprodukt-orig/f2f/f2f27c03aba1689b26a6aedeced2cad1--mmf350x350.jpg
Autronic HC-955 CAP cappuccino,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1521,89.0,"Moderní jídelní židle na pohupové podnoži s chromovou úpravou. Židle je očalouněna koženkou v barvě cappuccino s prošitím ve stylu závodních vozů. Nosnost do 110 kg. Jídelní židle v moderním designu nabízí stylovou kombinaci koženky a chromové úpravy. Očalounění židle je inspirováno závodními vozy a zdobeno elegantním prošitím. Pohupová podnož zajišťuje komfort a pohodlí při sezení. Konstrukce židle je vyrobena z pevného kovu, což zaručuje stabilitu a nosnost až 110 kg. Židle je dodávána demontovaná v jednom balení. Rozměry židle jsou následující: výška 101 cm, šířka 43 cm, hloubka 56 cm. Sedák má výšku 48 cm a hloubku 43 cm. Jídelní židle je ideální volbou pro moderní interiéry a skvěle doplní váš jídelní prostor.",https://im9.cz/iR/importprodukt-orig/8e9/8e983e7406b1aac781a4bae434c8d379--mmf350x350.jpg
Halmar K292 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",782,100.0,Jídelní židle K292 šedá,https://im9.cz/iR/importprodukt-orig/d4b/d4b6c893e1cd723d0fc527a9783f5794--mmf350x350.jpg
ITTC Stima Lollipop transparentní červená,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2000,,"Elegantní plastová židle LOLLIPOP má transparentní skořepinu vyrobenou z polykarbonátu a lesklou z polypropylenu. Skořepina se vyrábí v několika barevných provedeních. Židle má kovovou kostru, která je v provedení chrom. Židle je stohovatelná a je vhodná jak do domácnosti, tak i do veřejných prostor. Židle je dodávána v demontu.",https://im9.cz/iR/importprodukt-orig/9d2/9d204632b616b78af1b139292ceb0266--mmf350x350.jpg
Sedia Smart II bílá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",436,85.0,"Tato menší, designová, skládací židle je vyrobena z kvalitního bukového dřeva, mořeného do daných odstínů dřeva. Židle se bude skvěle hodit na zastřešenou terasu, nebo jako příruční židlička do interiéru. Díky tomu, že se skládá, lze ji uložit téměř kdekoliv a pokud bude potřeba, můžete vytvořit další místo pro sezení. Dodáváno ve smontovaném stavu, obaleno ve strečové folií, nebo v kartonové krabici.",https://im9.cz/iR/importprodukt-orig/693/693b9c617f25aab394b05433fc69d232--mmf350x350.jpg
Kondela Tobo 3 New patchwork / buk,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2042,94.0,Křeslo ve stylu patchwork Tobo 3 NEW,https://im9.cz/iR/importprodukt-orig/531/531842b3a03404d041080f9e5a67e164--mmf350x350.jpg
Drewmix Boss IX olše / ekokůže 29,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1275,100.0,Kvalitní jídelní židli Boss IX nabízíme za skvělou cenu. Židle je vyrobena z pevného bukového dřeva s polstrováním sedací části a opěrky. Vzhled polstrování si můžete sami zvolit z široké škály barev. V nabídce je také potah z ekokůže.,https://im9.cz/iR/importprodukt-orig/c1b/c1bd38e3dc99473952261130e0e06b14--mmf350x350.jpg
Casarredo H-441 černá látka,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1730,88.0,"Elegantní čalouněná židle s ergonomickým tvarem. Zajímavě řešená kovová konstrukce je pochromovaná, čalounění je z látky v černé barvě. Židle se hodí ke stolům, které najdete v naší uvedené nabídce.",https://im9.cz/iR/importprodukt-orig/63e/63e3df266a68a8844968e3667cd5cf77--mmf350x350.jpg
Halmar Norbert béžová / krémová / dub sonoma,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2090,92.0,Jídelní židle NORBERT krémová,https://im9.cz/iR/importprodukt-orig/62a/62a67ea45ea2d154ca8e8ff740ce50e7--mmf350x350.jpg
Signal Moris světle šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1045,,"Jídelní židle MORIS je moderní židle. Sedací a opěrná část je vyrobena z polypropylenu PP, který vyniká svou pevností, pružností a vysokou tvrdostí. Židle je odolná proti poškrábání. Snadno se čistí. Dřevěná konstrukce židle je v bukovém provedení.  ",https://im9.cz/iR/importprodukt-orig/ceb/ceb60903ba628076b71065e14df3f9e9--mmf350x350.jpg
Casarredo Fox Velvet modrá / černá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1210,88.0,"Jídelní čalouněná židle vhodná nejen do Vaší jídelny a kuchyně, ale také do kanceláře, čekárny či recepce. Konstrukce je z kovu v černé barvě. Čalounění sedáku je z potahové látky aksamit v granátově modré barvě. Pohodlí a elegance pro každý interiér. Dodáváme v demontovaném stavu.",https://im9.cz/iR/importprodukt-orig/faa/faad73e761cab9a9dac186689b8e0d0f--mmf350x350.jpg
Bestent Classic tmavě šedá 4 ks,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2031,95.0,"Jídelní židle s tvarovaným plastovým sedákem s nohami z bukového masivu v přírodním odstínu.Díky svému neotřelému designu jsou vhodné do kuchyní, na zahradu, terasu i do pracoven.",https://im9.cz/iR/importprodukt-orig/e01/e01867ee184237b798d5f4f7e48f7c8f--mmf350x350.jpg
FurniGo Vegas bílá 4 ks,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",4490,98.0,"Pevná jídelní židle je vyrobena z kovu a měkkého čalounění s potahem z umělé kůže. Elegantní konzolová židle je vhodná do jídelny, kuchyni, obývacího pokoje nebo pracovny. Zakřivený kovový rám, který lze zatížit až 120 kg, zajišťuje vysokou stabilitu. V jednoduché stříbrné barvě tvoří stylový kontrast k bílému potahu z imitace kůže. Práškové lakování chrání před poškrábáním, oděrem a umožňuje snadné čištění. Čalouněné opěradlo (výška 53 cm a šířka 37,5 cm) podporuje vzpřímené sezení. Umělá kůže na sedadle a opěradle zajišťuje příjemné sezení. K ochraně vaší podlahy obsahuje 4 plastové kluzáky na židle.",https://im9.cz/iR/importprodukt-orig/afe/afe17e8372bdfbc560acc828ea1a79f1--mmf350x350.jpg
Hector Sherris světlý ořech / šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2845,94.0,"Jídelní židle Sherris díky svému univerzálnímu vzhledu skvěle zapadne do mnoha aranžmá. Její nohy jsou umístěny mírně šikmo, což zajišťuje optimální rovnováhu. Zádová opěrka je nejen dokonale přizpůsobena ergonomii těla, ale také nevyžaduje složitou údržbu. Židle má pohodlný sedák z tkaniny, který je umístěn na masivním bukovém rámu. Kombinace obou těchto prvků poskytuje mimořádný komfort používání.",https://im9.cz/iR/importprodukt-orig/80b/80bccceae4b1e9dd99337ef61d4fbc88--mmf350x350.jpg
Mercury Smart ořech,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",870,100.0,Skládací židle SMART ořech,https://im9.cz/iR/importprodukt-orig/32a/32a27f9ed72b4770e223e77e239df661--mmf350x350.jpg
Halmar K104 ekokůže bílá / bílá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2590,92.0,Židle K104 bílá / bílá eko kůže,https://im9.cz/iR/importprodukt-orig/973/9733eea9b43eaadf9829062fb8df016f--mmf350x350.jpg
Autronic DCL-612 CRM2 krémová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1690,92.0,"Jídelní židle, potah krémová látka, bílé prošití, kovová podnož, lanýžový lak",https://im9.cz/iR/importprodukt-orig/765/765596609a0877de8e0c7b666ff0ff59--mmf350x350.jpg
Autronic HC-442 GREY3 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1352,,"Moderní jídelní židle s okouzlujícím designem je potažena vintage látkou šedé barvy, která je příjemná nejen na dotek, ale také i na pohled.",https://im9.cz/iR/importprodukt-orig/90a/90ab13a92afcd3f69fd53a5fbf774a00--mmf350x350.jpg
Alba Layer černá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1016,100.0,"Alba konferenční židle LAYER chrom plastová konferenční židle s pevnou ocelovou kostrou v chromovém provedení, stohovatelnost 8 ks, nosnost 120 kg",https://im9.cz/iR/importprodukt-orig/008/008bdd827f2b96712d0026377ce4a539--mmf350x350.jpg
Halmar Citrone bílá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1889,91.0,"Jídelní židle CITRONE je elegantní kus nábytku, který se skvěle hodí do každé jídelny. Židle je vybavena stabilní konstrukcí v podobě čtyř nohou, které jsou vyrobeny z pevného dřeva. Sedák i opěrák jsou čalouněny příjemnou látkou, která vám zajistí vždy pohodlné sezení. Židle je dostupná ve více barevných variantách. Nosnost je 110 kg. ",https://im9.cz/iR/importprodukt-orig/798/798ff1518177560a61bebede4f7cb487--mmf350x350.jpg
Halmar Pawel dub sonoma,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1331,,"Jídelní židle PAVEL nabízí nápadité dřevěné provedení. Židle je vyrobena z masivního dřeva v odstínu dub sonoma. Sedák je čalouněný šedou odolnou a příjemnou látkou. Zádový opěrák je tvořen z ideálně zakřivené výztuže, pro správnou a pohodlnou polohu při sezení. Masivní bukové dřevo dodává této židli ten správný prvek jednoduchosti se kterou zapadne do každé kuchyně. Nosnost je 110 kg.",https://im9.cz/iR/importprodukt-orig/800/80092209bcb6ba4551b1767432f8b098--mmf350x350.jpg
Signal Linea modrá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2314,100.0,Jídelní židle LINEA modrá,https://im9.cz/iR/importprodukt-orig/108/10865ae462122daa5069a9d42cfa265a--mmf350x350.jpg
Autronic AC-9981 BK4 černá / černý lak,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2061,89.0,"Tato židle v industriálním designu je skvělou volbou pro zařízení obývacích či jídelních, ale také zasedacích místností. Její nezaměnitelný tvar a pohodlné provedení poskytují optimální komfort a zároveň přinášejí stylový prvek do každého prostoru. Skořepina sedáku a opěráku je potažena kvalitní látkou v trendy dekoru černého žíhaného sametu nebo starorůžového žíhaného sametu, která dodává židli elegantní a luxusní vzhled. Materiál potahu je 100% polyester, který je nejen hebký na dotek, ale také se snadno udržuje.",https://im9.cz/iR/importprodukt-orig/603/60343066dab1ed44877aef20a3a78a55--mmf350x350.jpg
Siesta Sunset 088 béžovošedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1656,100.0,"SUNSET je plastová židle , která se vyrábí pomocí nejmodernější technologie  - tvarováním vzduchem. Diky svému provedení je vhodná i do venkovního prostředí jako jsou zahrádky, posezení atd. Oceníte možnost stohovatelnosti.  Židle splňuje normy CATAS - ideální židle pro náročné veřejné prostory.",https://im9.cz/iR/importprodukt-orig/e83/e8369ec507aa71eedf6764b24368cfea--mmf350x350.jpg
Catini Lina bílá 2 ks Nb07040,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1499,96.0,Židle v moderním provence stylu,https://im9.cz/iR/importprodukt-orig/65b/65b0f0dcc06bc247c4b5a6a287e77ae9--mmf350x350.jpg
Catini Valeria černá 4 ks Nb07016,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1399,96.0,"Jídelní židle je spojením lehké elegance a užitých materiálů. Židli navíc zdobí jemné prošívání, které dělá vizáž židle ještě zajímavější. Tato jídelní židle se vyrábí z lakované oceli.. Židle je vhodná do vestibulů, ale uplatníte ji také v každé domácnosti.",https://im9.cz/iR/importprodukt-orig/793/793b4f18675d51f774e283e06a7992da--mmf350x350.jpg
Halmar Gerard 2 dub medový / Inari 91,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1621,100.0,"Přineste si ke stolu větší pohodlí a komfort díky jídelní židli Halmar. Klasický styl židle přidá interiéru ten správný nádech. Klíčové vlastnosti jídelní židle Halmar Gerard 2, dub medový / inari 91 Jídelní židle Halmar ozdobí každou jídelnu Klasický styl zaujme na první pohled Ke zhotovení sedáku byl použitý kvalitní materiál, konkrétně umělá kůže Výška sedáku je 47 cm Materiálem použitým k výrobě konstrukce je dřevo Jídelní židle Halmar je hnědá Její rozměry měří 97 × 46 × 55 cm (v×š×h) Materiál a styl jídelní židle zdůrazňují celkový dojem Jídelní židle Halmar má své místo nejen v barech, kavárnách a restauracích, ale doladí také posezení u jídelního stolu. Pečlivě vybraný odolný materiál sedáku, jímž je umělá kůže, zaručuje odolnost, dlouhou životnost a dlouhotrvající perfektní vzhled. Výška sedáku činí 47 cm. Pro výrobu konstrukce slouží dřevo, což jí propůjčuje bytelnost a odolnost Zajímavý design umocňuje hnědá barva. Rozměry jídelní židle Halmar odpovídají 97 × 46 × 55 cm (v×š×h).",https://im9.cz/iR/importprodukt-orig/6e3/6e3e0be21e57c771211725c45688e410--mmf350x350.jpg
Halmar K137 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",843,100.0,Židle K137 šedá,https://im9.cz/iR/importprodukt-orig/370/3706d0ad7049be9211a66dbf5493d738--mmf350x350.jpg
Halmar K187 béžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",990,92.0,Jídelní židle K187 béžová,https://im9.cz/iR/importprodukt-orig/efb/efbed4f26bd212845d1f2778bdaf823f--mmf350x350.jpg
Halmar K210 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1190,92.0,Jídelní židle K210,https://im9.cz/iR/importprodukt-orig/adb/adb060a78fd7095188ec1620d6dfd2e8--mmf350x350.jpg
Halmar K214 krémová / dub medový,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1802,97.0,Jídelní židle K214 - medový dub/ tmavá smetana,https://im9.cz/iR/importprodukt-orig/477/4778145eaa890ffaffdaea64adbd48f7--mmf350x350.jpg
Halmar K224 cappuccino,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1451,97.0,Jídelní židle K224 cappuccino,https://im9.cz/iR/importprodukt-orig/1c1/1c1a8abcad78669f6e8a1ccf60de26e7--mmf350x350.jpg
